id,cv_diam_um,cv_length_um,cv_width_um,cv_aspect_ratio,cv_area_um2,cv_Rq,cv_Ra,cv_Rsk,cv_Rku,cv_Rv,cv_Rp,cv_Rt,cv_Rc,cv_azimuth_deg,cv_polar_deg,cv_FPO,cv_MFOV,cv_FAD,cv_MRV,cv_SA,cnn_Rq,cnn_Ra,cnn_Rsk,cnn_Rku,cnn_Rv,cnn_Rp,cnn_Rt,cnn_Rc,cnn_FPO,cnn_MFOV,cnn_FAD,cnn_MRV,cnn_SA,cnn_az_sin2,cnn_az_cos2
104,0.824,1.076,0.65,1.655,0.5335,4.6731,4.3882,-0.3297,-1.6411,5.851,6.7416,12.5926,3.5106,60.27,58.86,87.931,0.366,150.421,0.5451,10.7064,4.4268,3.9757,-0.1108,-1.524,4.9688,6.5798,11.402,4.1086,88.1254,0.4681,111.6148,0.4342,13.8577,0.4655,-0.5161
105,2.31,2.656,2.083,1.275,4.1914,5.8299,5.061,-0.7512,-1.1248,9.096,8.9287,18.0247,3.7219,15.88,51.89,88.102,0.657,92.491,0.2346,80.4081,4.9654,3.983,-0.2116,-1.5258,6.7831,9.5373,17.5175,4.4374,89.043,0.3059,103.2556,0.2295,48.7709,0.3918,0.7657
106,1.734,2.595,1.6,1.622,2.3624,5.0931,4.9672,0.4087,-1.7508,4.2414,8.9684,13.2099,5.9927,161.04,58.35,87.138,0.619,150.943,0.0877,31.9816,4.9156,3.984,-0.1025,-2.001,5.693,8.9547,15.0516,4.4229,89.11,0.2443,96.59,0.2518,42.5978,0.1975,0.7506
107,2.019,2.672,1.589,1.681,3.2007,4.6826,4.3897,-0.574,-1.5497,6.385,7.1952,13.5802,3.3445,21.72,59.26,86.459,0.974,103.037,0.3102,35.9064,4.7723,3.9384,-0.2029,-1.1852,5.8224,8.1572,14.0775,4.0045,87.5713,0.9773,101.8332,0.3146,39.9661,0.4158,0.7431
108,2.599,3.312,2.194,1.509,5.3041,6.5132,5.8698,-0.2097,-1.4702,8.1932,13.4118,21.6049,4.745,80.67,56.48,88.279,0.522,91.448,0.3567,119.4773,4.9451,3.9854,-0.3279,-0.7075,7.2364,9.2822,17.4861,4.1143,88.7527,0.2989,84.7681,0.2648,48.6855,0.161,-0.5673
109,1.999,2.088,2.006,1.041,3.1398,4.6113,3.5536,-1.1101,-0.1081,8.8666,7.0593,15.9259,2.4759,34.09,46.14,88.003,0.571,82.477,0.4654,57.8439,4.8858,3.961,-0.2258,-0.8057,6.6337,9.0294,16.4643,4.2179,87.7383,0.7737,103.7864,0.2839,46.8961,0.387,0.3726
110,1.838,1.989,1.828,1.088,2.652,4.8584,4.5311,-0.3956,-1.5674,6.2881,8.1563,14.4444,3.5416,33.6,47.41,87.422,0.852,103.372,0.2187,42.6064,4.8789,3.9723,-0.2062,-1.3181,6.0824,8.7553,15.1237,4.074,88.4953,0.5257,103.932,0.2754,45.4295,0.4647,0.3548
111,0.788,1.565,0.413,3.793,0.4877,4.0217,3.8407,0.6138,-1.5559,3.0177,7.4762,10.4938,5.2809,56.84,75.23,86.94,0.592,139.511,0.5638,6.3356,4.3846,3.9808,-0.1753,-1.5616,5.0982,6.0963,11.1849,4.0055,88.4453,0.3558,102.7999,0.4604,9.4399,0.3063,-0.5654
112,2.389,3.127,2.325,1.345,4.481,5.1457,4.9798,0.2151,-1.6877,4.93,12.4774,17.4074,5.0306,172.1,53.37,88.001,0.482,71.815,0.3255,84.6533,4.9702,3.9859,-0.0527,-2.2184,5.8879,9.4145,16.2136,4.6114,89.4307,0.1376,57.4287,0.2059,46.805,-0.5052,0.8491
113,1.494,1.981,1.226,1.616,1.7528,4.5262,4.207,-0.3795,-1.5961,5.8251,6.7675,12.5926,3.2924,124.63,58.25,87.612,0.52,85.09,0.1583,29.1155,4.6354,3.9577,-0.1938,-0.9537,5.7429,7.0391,12.9121,4.0431,88.0012,0.5134,71.4968,0.3847,23.9514,-0.3552,-0.3927
